-274  9  -585 12  6
-274 10  -584  1  4
-274 11  -584  2  3
-274 12  -584  3  3
-273  1  -584  4  2
-273  2  -584  5  1
-273  3  -584  5 30
-273  4  -584  6 29
-273  5  -584  7 28
-273  6  -584  8 26
-273  7  -584  9 25
-273  8  -584 10 25
-273  9  -584 11 24
-273 10  -584 12 23
-273 11  -583  1 22
-273 12  -583  2 21
-272  1  -583  3 22
-272  2  -583  4 21
-272  3  -583  5 20
-272  4  -583  6 18
-272  5  -583  7 18
-272  6  -583  8 16
-272  6b -583  9 14
-272  7  -583 10 14
-272  8  -583 11 13
-272  9  -583 12 13
-272 10  -582  1 11
-272 11  -582  2 10
-272 12  -582  3 11
-271  1  -582  4 10
-271  2  -582  5  9
-271  3  -582  6  8
-271  4  -582  7  7
-271  5  -582  8  6
-271  6  -582  9  4
-271  7  -582 10  4
-271  8  -582 11  2
-271  9  -582 12  2
-271 10  -582 12 31
-271 11  -581  1 30
-271 12  -581  2 28
-270  1  -581  3 30
-270  2  -581  4 29
-270  3  -581  5 28
-270  4  -581  6 27
-270  5  -581  7 26
-270  6  -581  8 25
-270  7  -581  9 23
-270  8  -581 10 23
-270  9  -581 11 21
-270 10  -581 12 21
-270 11  -580  1 19
-270 12  -580  2 18
-270 12b -580  3 18
-269  1  -580  4 17
-269  2  -580  5 16
-269  3  -580  6 15
-269  4  -580  7 15
-269  5  -580  8 13
-269  6  -580  9 12
-269  7  -580 10 12
-269  8  -580 11 10
-269  9  -580 12  9
-269 10  -579  1  8
-269 11  -579  2  6
-269 12  -579  3  7
-268  1  -579  4  6
-268  2  -579  5  5
-268  3  -579  6  4
-268  4  -579  7  4
-268  5  -579  8  3
-268  6  -579  9  1
-268  7  -579 10  1
-268  8  -579 10 31
-268  9  -579 11 29
-268 10  -579 12 28
-268 11  -578  1 27
-268 12  -578  2 25
-267  1  -578  3 26
-267  2  -578  4 25
-267  3  -578  5 24
-267  4  -578  6 23
-267  5  -578  7 23
-267  6  -578  8 22
-267  7  -578  9 20
-267  8  -578 10 20
-267  9  -578 11 19
-267 10  -578 12 18
-267 11  -577  1 16
-267 12  -577  2 15
-267 12b -577  3 16
-266  1  -577  4 14
-266  2  -577  5 14
-266  3  -577  6 12
-266  4  -577  7 12
-266  5  -577  8 10
-266  6  -577  9  9
-266  7  -577 10  9
-266  8  -577 11  8
-266  9  -577 12  7
-266 10  -576  1  6
-266 11  -576  2  4
-266 12  -576  3  5
-265  1  -576  4  3
-265  2  -576  5  2
-265  3  -576  6  1
-265  4  -576  6 30
-265  5  -576  7 30
-265  6  -576  8 28
-265  7  -576  9 27
-265  8  -576 10 27
-265  9  -576 11 25
-265 10  -576 12 25
-265 11  -575  1 24
-265 12  -575  2 22
-265 12b -575  3 24
-264  1  -575  4 22
-264  2  -575  5 21
-264  3  -575  6 20
-264  4  -575  7 19
-264  5  -575  8 18
-264  6  -575  9 16
-264  7  -575 10 16
-264  8  -575 11 14
-264  9  -575 12 14
-264 10  -574  1 13
-264 11  -574  2 11
-264 12  -574  3 13
-263  1  -574  4 12
-263  2  -574  5 11
-263  3  -574  6  9
-263  4  -574  7  9
-263  5  -574  8  7
-263  6  -574  9  6
-263  7  -574 10  5
-263  8  -574 11  4
-263  9  -574 12  3
-263 10  -573  1  2
-263 11  -573  1 31
-263 12  -573  3  2
-262  1  -573  4  1
-262  2  -573  4 30
-262  3  -573  5 30
-262  4  -573  6 28
-262  5  -573  7 28
-262  6  -573  8 26
-262  6b -573  9 25
-262  7  -573 10 24
-262  8  -573 11 22
-262  9  -573 12 22
-262 10  -572  1 20
-262 11  -572  2 19
-262 12  -572  3 20
-261  1  -572  4 19
-261  2  -572  5 18
-261  3  -572  6 17
-261  4  -572  7 16
-261  5  -572  8 15
-261  6  -572  9 13
-261  7  -572 10 13
-261  8  -572 11 11
-261  9  -572 12 10
-261 10  -571  1  9
-261 11  -571  2  7
-261 12  -571  3  9
-260  1  -571  4  8
-260  2  -571  5  7
-260  3  -571  6  6
-260  4  -571  7  6
-260  5  -571  8  4
-260  6  -571  9  3
-260  7  -571 10  2
-260  8  -571 11  1
-260  9  -571 11 30
-260 10  -571 12 29
-260 11  -570  1 28
-260 12  -570  2 26
-260 12b -570  3 28
-259  1  -570  4 26
-259  2  -570  5 26
-259  3  -570  6 25
-259  4  -570  7 24
-259  5  -570  8 23
-259  6  -570  9 22
-259  7  -570 10 21
-259  8  -570 11 20
-259  9  -570 12 19
-259 10  -569  1 18
-259 11  -569  2 16
-259 12  -569  3 17
-258  1  -569  4 16
-258  2  -569  5 15
-258  3  -569  6 14
-258  4  -569  7 13
-258  5  -569  8 12
-258  6  -569  9 10
-258  7  -569 10 10
-258  8  -569 11  9
-258  9  -569 12  9
-258 10  -568  1  7
-258 11  -568  2  6
-258 12  -568  3  6
-257  1  -568  4  4
-257  2  -568  5  4
-257  3  -568  6  2
-257  4  -568  7  1
-257  5  -568  7 31
-257  6  -568  8 30
-257  7  -568  9 28
-257  8  -568 10 28
-257  9  -568 11 27
-257 10  -568 12 27
-257 11  -567  1 25
-257 12  -567  2 24
-257 12b -567  3 25
-256  1  -567  4 23
-256  2  -567  5 23
-256  3  -567  6 21
-256  4  -567  7 20
-256  5  -567  8 19
-256  6  -567  9 17
-256  7  -567 10 17
-256  8  -567 11 16
-256  9  -567 12 16
-256 10  -566  1 15
-256 11  -566  2 13
-256 12  -566  3 15
-255  1  -566  4 13
-255  2  -566  5 12
-255  3  -566  6 11
-255  4  -566  7 10
-255  5  -566  8  8
-255  6  -566  9  7
-255  7  -566 10  6
-255  8  -566 11  5
-255  9  -566 12  5
-255 10  -565  1  4
-255 11  -565  2  2
-255 12  -565  3  4
-254  1  -565  4  2
-254  2  -565  5  2
-254  3  -565  5 31
-254  4  -565  6 29
-254  5  -565  7 29
-254  6  -565  8 27
-254  7  -565  9 26
-254  8  -565 10 25
-254  9  -565 11 24
-254 10  -565 12 24
-254 11  -564  1 22
-254 12  -564  2 21
-253  1  -564  3 22
-253  2  -564  4 20
-253  3  -564  5 20
-253  4  -564  6 18
-253  5  -564  7 17
-253  6  -564  8 16
-253  7  -564  9 14
-253  8  -564 10 14
-253  9  -564 11 13
-253 10  -564 12 12
-253 11  -563  1 11
-253 12  -563  2  9
-252  1  -563  3 11
-252  2  -563  4  9
-252  3  -563  5  9
-252  4  -563  6  7
-252  5  -563  7  7
-252  6  -563  8  5
-252  6b -563  9  4
-252  7  -563 10  4
-252  8  -563 11  2
-252  9  -563 12  2
-252 10  -563 12 31
-252 11  -562  1 29
-252 12  -562  2 28
-251  1  -562  3 29
-251  2  -562  4 28
-251  3  -562  5 28
-251  4  -562  6 26
-251  5  -562  7 26
-251  6  -562  8 25
-251  7  -562  9 23
-251  8  -562 10 23
-251  9  -562 11 21
-251 10  -562 12 21
-251 11  -561  1 19
-251 12  -561  2 17
-251 12b -561  3 19
-250  1  -561  4 17
-250  2  -561  5 17
-250  3  -561  6 15
-250  4  -561  7 15
-250  5  -561  8 14
-250  6  -561  9 13
-250  7  -561 10 13
-250  8  -561 11 11
-250  9  -561 12 10
-250 10  -560  1  9
-250 11  -560  2  7
-250 12  -560  3  7
-249  1  -560  4  6
-249  2  -560  5  5
-249  3  -560  6  3
-249  4  -560  7  3
-249  5  -560  8  2
-249  6  -560  9  1
-249  7  -560 10  1
-249  8  -560 10 30
-249  9  -560 11 29
-249 10  -560 12 28
-249 11  -559  1 27
-249 12  -559  2 25
-248  1  -559  3 26
-248  2  -559  4 24
-248  3  -559  5 24
-248  4  -559  6 22
-248  5  -559  7 22
-248  6  -559  8 21
-248  7  -559  9 20
-248  8  -559 10 20
-248  9  -559 11 18
-248 10  -559 12 18
-248 11  -558  1 16
-248 12  -558  2 15
-248 12b -558  3 16
-247  1  -558  4 14
-247  2  -558  5 14
-247  3  -558  6 12
-247  4  -558  7 11
-247  5  -558  8 10
-247  6  -558  9  9
-247  7  -558 10  9
-247  8  -558 11  7
-247  9  -558 12  7
-247 10  -557  1  5
-247 11  -557  2  4
-247 12  -557  3  5
-246  1  -557  4  4
-246  2  -557  5  3
-246  3  -557  6  2
-246  4  -557  7  1
-246  5  -557  7 31
-246  6  -557  8 29
-246  7  -557  9 28
-246  8  -557 10 27
-246  9  -557 11 26
-246 10  -557 12 25
-246 11  -556  1 24
-246 12  -556  2 23
-245  1  -556  3 23
-245  2  -556  4 22
-245  3  -556  5 21
-245  4  -556  6 20
-245  5  -556  7 19
